session_key,run_id,broad_no,review_order,rra_p,rra_q,raw_rra_p,raw_rra_q,scan_interval_rank,empirical_p_rank,interval_duration_rank,scan_strength_rank,expected_response_rank,state_dwell_rank,interval_anomaly_rank,reason_rank,reason_support_rank,scan_family_rank,persistence_family_rank,expected_response_family_rank,minute_state_family_rank,interval_anomaly_family_rank,reason_support_family_rank,scan_family_strength,persistence_family_strength,expected_response_family_strength,minute_state_family_strength,interval_anomaly_family_strength,reason_support_family_strength,family_consensus_score,family_rra_p,family_rra_q,evidence_family_count,ranking_method,evidence_repetition_score,evidence_count,n_session_minutes,eligible_review,review_qc_reason,all_zero_session,v_qc,top_interval_start,top_interval_end,top_interval_duration,observed_scan_z,empirical_p,dominant_reason,reason_set,review_note
107_18839330,107,18839330,263,0.000805144876852811,0.022025675603767992,0.0030954581484451973,0.0499493320800684,1702.0,1701.0,28.0,39.0,913.0,5.0,270.0,356.0,356.0,1702.0,4.0,913.0,6.0,270.0,356.0,0.14814814814814814,0.997997997997998,0.5430430430430431,0.996996996996997,0.8648648648648649,0.8218218218218218,0.7288121454788121,0.000805144876852811,0.022025675603767992,6,equal_weight_family_consensus_plus_family_rra,0.6863113113113113,8,121,True,eligible,False,0,2026-05-11 20:00:00,2026-05-11 22:00:00,121,14.755692613448048,0.8606965174129353,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7288, persistence evidence rank=4, adaptive scan family rank=1702, expected-response deficit rank=913, minute-state mismatch rank=6, top interval duration=121min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
115_18872711,115,18872711,264,0.011778631362669448,0.12646197221102629,0.001966443289468635,0.03636099304693392,186.0,197.0,529.0,418.0,529.0,659.0,707.0,651.0,651.0,186.0,503.0,529.0,675.0,707.0,651.0,0.9069069069069069,0.7482482482482482,0.7352352352352353,0.6621621621621622,0.6461461461461462,0.6741741741741742,0.7288121454788121,0.011778631362669448,0.12646197221102629,6,equal_weight_family_consensus_plus_family_rra,0.7575075075075075,8,122,True,eligible,False,0,2026-05-13 20:37:00,2026-05-13 21:27:00,51,6.54172423740896,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7288, persistence evidence rank=503, adaptive scan family rank=186, expected-response deficit rank=529, minute-state mismatch rank=675, top interval duration=51min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
118_18885475,118,18885475,265,0.026657711356708424,0.22372934247381346,0.01791997616861489,0.154250829347948,148.0,235.0,745.0,351.0,1933.0,445.0,249.0,278.0,278.0,148.0,500.0,1933.0,152.0,249.0,278.0,0.9259259259259259,0.7497497497497497,0.03253253253253252,0.9239239239239239,0.8753753753753754,0.8608608608608609,0.7280613947280613,0.026657711356708424,0.22372934247381346,6,equal_weight_family_consensus_plus_family_rra,0.7257257257257257,8,119,True,eligible,False,0,2026-05-14 17:01:00,2026-05-14 17:27:00,27,7.333957430869432,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7281, persistence evidence rank=500, adaptive scan family rank=148, expected-response deficit rank=1933, minute-state mismatch rank=152, top interval duration=27min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
149_19044652,149,19044652,266,0.2114424926071081,0.8445013154727897,0.05492635828830568,0.31168779752186193,52.0,484.0,178.0,165.0,1232.0,253.0,773.0,673.0,673.0,52.0,148.0,1232.0,384.0,773.0,673.0,0.973973973973974,0.9259259259259259,0.3833833833833834,0.8078078078078078,0.6131131131131131,0.6631631631631631,0.7278945612278945,0.2114424926071081,0.8445013154727897,6,equal_weight_family_consensus_plus_family_rra,0.7616366366366366,8,121,True,eligible,False,0,2026-05-23 15:00:00,2026-05-23 16:49:00,110,10.328110321487651,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7279, persistence evidence rank=148, adaptive scan family rank=52, expected-response deficit rank=1232, minute-state mismatch rank=384, top interval duration=110min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
122_18901980,122,18901980,267,0.03456962034107943,0.2707275757691593,0.10467587818485152,0.47094504845942514,1692.0,1692.0,920.0,421.0,298.0,66.0,134.0,176.0,176.0,1692.0,939.0,298.0,27.0,134.0,176.0,0.15315315315315314,0.53003003003003,0.8508508508508509,0.9864864864864865,0.9329329329329329,0.9119119119119119,0.7275608942275609,0.03456962034107943,0.2707275757691593,6,equal_weight_family_consensus_plus_family_rra,0.6622247247247247,8,16,True,eligible,False,0,2026-05-15 17:00:00,2026-05-15 17:15:00,16,6.529245392701791,0.8407960199004975,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7276, persistence evidence rank=939, adaptive scan family rank=1692, expected-response deficit rank=298, minute-state mismatch rank=27, top interval duration=16min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
141_19011094,141,19011094,268,0.053148269894164775,0.3647322851499899,0.026665760116560994,0.19722786278804558,116.0,389.0,692.0,297.0,1538.0,559.0,314.0,233.0,233.0,116.0,573.0,1538.0,492.0,314.0,233.0,0.9419419419419419,0.7132132132132132,0.23023023023023026,0.7537537537537538,0.8428428428428428,0.8833833833833834,0.7275608942275609,0.053148269894164775,0.3647322851499899,6,equal_weight_family_consensus_plus_family_rra,0.7411161161161162,8,121,True,eligible,False,0,2026-05-21 15:00:00,2026-05-21 15:30:00,31,8.000237308456098,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7276, persistence evidence rank=573, adaptive scan family rank=116, expected-response deficit rank=1538, minute-state mismatch rank=492, top interval duration=31min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
147_19033061,147,19033061,269,0.16055851508727398,0.7184058505532265,0.3946500335610933,1.0,1115.0,1113.0,1481.0,1180.0,52.0,1013.0,92.0,242.0,242.0,1115.0,1294.0,52.0,475.0,92.0,242.0,0.4419419419419419,0.3523523523523524,0.973973973973974,0.7622622622622622,0.953953953953954,0.8788788788788788,0.7272272272272273,0.16055851508727398,0.7184058505532265,6,equal_weight_family_consensus_plus_family_rra,0.6066066066066066,8,60,True,eligible,False,0,2026-05-22 20:58:00,2026-05-22 20:59:00,2,1.844183883678149,0.0547263681592039,high_chat_deficit,high_chat_deficit;high_interval_anomaly;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.7272, persistence evidence rank=1294, adaptive scan family rank=1115, expected-response deficit rank=52, minute-state mismatch rank=475, top interval duration=2min, high chat deficit, high interval anomaly, high unique deficit, interval profile 보조 근거 포함."
150_19050103,150,19050103,270,0.057633106826718655,0.37984592189094774,0.08798524209937912,0.42400193844657513,472.0,515.0,1066.0,827.0,159.0,1137.0,583.0,498.0,498.0,472.0,990.0,159.0,577.0,583.0,498.0,0.7637637637637638,0.5045045045045045,0.9204204204204204,0.7112112112112112,0.7082082082082082,0.7507507507507507,0.7264764764764764,0.057633106826718655,0.37984592189094774,6,equal_weight_family_consensus_plus_family_rra,0.6711086086086087,8,121,True,eligible,False,0,2026-05-23 17:43:00,2026-05-23 17:52:00,10,3.303421175285681,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.7265, persistence evidence rank=990, adaptive scan family rank=472, expected-response deficit rank=159, minute-state mismatch rank=577, top interval duration=10min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
149_19028287,149,19028287,271,0.16200866086039886,0.7189149523239884,0.019947931508750398,0.16532680877158729,1531.0,1533.0,110.0,33.0,729.0,291.0,244.0,42.0,42.0,1531.0,173.0,729.0,561.0,244.0,42.0,0.23373373373373374,0.9134134134134134,0.6351351351351351,0.7192192192192193,0.8778778778778779,0.978978978978979,0.7263930597263931,0.16200866086039886,0.7189149523239884,6,equal_weight_family_consensus_plus_family_rra,0.7176551551551551,8,120,True,eligible,False,0,2026-05-23 15:00:00,2026-05-23 16:59:00,120,15.28385593522524,0.6019900497512438,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7264, persistence evidence rank=173, adaptive scan family rank=1531, expected-response deficit rank=729, minute-state mismatch rank=561, top interval duration=120min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
116_18870661,116,18870661,272,0.11617809665642868,0.5836359682322487,0.023314333293527084,0.17976341153348874,108.0,203.0,385.0,281.0,678.0,523.0,1080.0,616.0,616.0,108.0,350.0,678.0,453.0,1080.0,616.0,0.9459459459459459,0.8248248248248249,0.6606606606606606,0.7732732732732732,0.45945945945945943,0.6916916916916918,0.7259759759759761,0.11617809665642868,0.5836359682322487,6,equal_weight_family_consensus_plus_family_rra,0.7576326326326326,8,121,True,eligible,False,0,2026-05-13 23:50:00,2026-05-14 01:00:00,71,8.32128583038481,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.726, persistence evidence rank=350, adaptive scan family rank=108, expected-response deficit rank=678, minute-state mismatch rank=453, top interval duration=71min, high chat deficit, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
109_18848515,109,18848515,273,0.11933789768662303,0.5913592597523231,0.04311146987422908,0.2657210041322082,124.0,105.0,569.0,313.0,1040.0,325.0,890.0,573.0,573.0,124.0,297.0,1040.0,361.0,890.0,573.0,0.9379379379379379,0.8513513513513513,0.47947947947947944,0.8193193193193193,0.5545545545545545,0.7132132132132132,0.725975975975976,0.11933789768662303,0.5913592597523231,6,equal_weight_family_consensus_plus_family_rra,0.7535660660660661,8,120,True,eligible,False,0,2026-05-12 16:12:00,2026-05-12 16:56:00,45,7.789562153316775,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.726, persistence evidence rank=297, adaptive scan family rank=124, expected-response deficit rank=1040, minute-state mismatch rank=361, top interval duration=45min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
106_18759267,106,18759267,274,0.10999312990192012,0.5675872878918203,0.16550877238813477,0.6177962961852433,468.0,65.0,1240.0,823.0,306.0,1230.0,362.0,293.0,293.0,468.0,1187.0,306.0,670.0,362.0,293.0,0.7657657657657657,0.4059059059059059,0.8468468468468469,0.6646646646646647,0.8188188188188188,0.8533533533533534,0.7258925592258926,0.10999312990192012,0.5675872878918203,6,equal_weight_family_consensus_plus_family_rra,0.700513013013013,8,121,True,eligible,False,0,2026-05-11 17:36:00,2026-05-11 17:40:00,5,3.3190044595058152,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7259, persistence evidence rank=1187, adaptive scan family rank=468, expected-response deficit rank=306, minute-state mismatch rank=670, top interval duration=5min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
141_19011100,141,19011100,275,0.008564547071853586,0.10303253314753982,0.012560228806234884,0.12176105303908283,1548.0,1548.0,547.0,106.0,1226.0,110.0,146.0,78.0,78.0,1548.0,206.0,1226.0,88.0,146.0,78.0,0.22522522522522526,0.8968968968968969,0.38638638638638634,0.955955955955956,0.9269269269269269,0.960960960960961,0.725392058725392,0.008564547071853586,0.10303253314753982,6,equal_weight_family_consensus_plus_family_rra,0.6678553553553553,8,117,True,eligible,False,0,2026-05-21 15:31:00,2026-05-21 16:18:00,48,11.655800661781196,0.6268656716417911,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7254, persistence evidence rank=206, adaptive scan family rank=1548, expected-response deficit rank=1226, minute-state mismatch rank=88, top interval duration=48min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
136_18983126,136,18983126,276,0.017309881031170822,0.1664803241216183,0.019534305777267186,0.16390759931597718,1560.0,1560.0,58.0,144.0,328.0,232.0,448.0,452.0,452.0,1560.0,90.0,328.0,414.0,448.0,452.0,0.21921921921921927,0.954954954954955,0.8358358358358359,0.7927927927927928,0.7757757757757757,0.7737737737737738,0.7253920587253919,0.017309881031170822,0.1664803241216183,6,equal_weight_family_consensus_plus_family_rra,0.7008258258258259,8,121,True,eligible,False,0,2026-05-19 23:00:00,2026-05-20 01:00:00,121,10.731902853698951,0.6467661691542289,long_zero_run,high_chat_deficit;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7254, persistence evidence rank=90, adaptive scan family rank=1560, expected-response deficit rank=328, minute-state mismatch rank=414, top interval duration=121min, high chat deficit, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
161_19099576,161,19099576,277,0.19117217107773088,0.7970163374576796,0.09636267307365866,0.45385909935871777,1147.0,1150.0,701.0,299.0,756.0,493.0,457.0,243.0,243.0,1147.0,541.0,756.0,162.0,457.0,243.0,0.42592592592592593,0.7292292292292293,0.6216216216216216,0.9189189189189189,0.7712712712712713,0.8783783783783784,0.7242242242242242,0.19117217107773088,0.7970163374576796,6,equal_weight_family_consensus_plus_family_rra,0.6717967967967968,8,80,True,eligible,False,0,2026-05-26 15:48:00,2026-05-26 16:18:00,31,7.99870471270972,0.0746268656716417,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7242, persistence evidence rank=541, adaptive scan family rank=1147, expected-response deficit rank=756, minute-state mismatch rank=162, top interval duration=31min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
159_19086194,159,19086194,278,0.07174336327979872,0.43813913293503987,0.0886062205473218,0.4243324278968864,436.0,618.0,1138.0,782.0,281.0,1114.0,424.0,611.0,611.0,436.0,998.0,281.0,557.0,424.0,611.0,0.7817817817817818,0.5005005005005005,0.8593593593593594,0.7212212212212212,0.7877877877877878,0.6941941941941943,0.7241408074741408,0.07174336327979872,0.43813913293503987,6,equal_weight_family_consensus_plus_family_rra,0.6619119119119119,8,122,True,eligible,False,0,2026-05-25 20:01:00,2026-05-25 20:08:00,8,3.5910238515001534,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.7241, persistence evidence rank=998, adaptive scan family rank=436, expected-response deficit rank=281, minute-state mismatch rank=557, top interval duration=8min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
135_18976628,135,18976628,279,0.023194479008972233,0.2029887733275554,0.0013113142934983713,0.027054841993209264,1764.0,1768.0,56.0,11.0,1007.0,163.0,121.0,77.0,77.0,1764.0,58.0,1007.0,282.0,121.0,77.0,0.11711711711711714,0.970970970970971,0.495995995995996,0.8588588588588588,0.9394394394394394,0.9614614614614615,0.723973973973974,0.023194479008972233,0.2029887733275554,6,equal_weight_family_consensus_plus_family_rra,0.6892517517517518,8,121,True,eligible,False,0,2026-05-19 20:00:00,2026-05-19 22:00:00,121,18.733591799917782,0.9601990049751244,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.724, persistence evidence rank=58, adaptive scan family rank=1764, expected-response deficit rank=1007, minute-state mismatch rank=282, top interval duration=121min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
166_19115698,166,19115698,280,0.09907237200016113,0.5304223240866536,0.15258239315834926,0.5939708365248021,425.0,702.0,1178.0,768.0,278.0,1218.0,364.0,500.0,500.0,425.0,1087.0,278.0,655.0,364.0,500.0,0.7872872872872873,0.45595595595595595,0.8608608608608609,0.6721721721721722,0.8178178178178178,0.7497497497497497,0.7239739739739739,0.09907237200016113,0.5304223240866536,6,equal_weight_family_consensus_plus_family_rra,0.6600975975975976,8,121,True,eligible,False,0,2026-05-27 18:53:00,2026-05-27 18:59:00,7,3.6618652030491465,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.724, persistence evidence rank=1087, adaptive scan family rank=425, expected-response deficit rank=278, minute-state mismatch rank=655, top interval duration=7min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
102_18816057,102,18816057,281,0.17529182749309818,0.7573913997465808,0.0036366694198497382,0.05460472805593931,51.0,18.0,176.0,163.0,1336.0,202.0,754.0,802.0,802.0,51.0,120.0,1336.0,250.0,754.0,802.0,0.9744744744744744,0.93993993993994,0.3313313313313313,0.8748748748748749,0.6226226226226226,0.5985985985985987,0.7236403069736402,0.17529182749309818,0.7573913997465808,6,equal_weight_family_consensus_plus_family_rra,0.7809059059059058,8,122,True,eligible,False,0,2026-05-10 17:07:00,2026-05-10 18:56:00,110,10.351579329024563,0.0049751243781094,high_rolling_chat_deficit,high_rolling_chat_deficit;high_unique_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7236, persistence evidence rank=120, adaptive scan family rank=51, expected-response deficit rank=1336, minute-state mismatch rank=250, top interval duration=110min, high rolling chat deficit, high unique deficit, long zero run, interval profile 보조 근거 포함."
161_19099370,161,19099370,282,0.04815079475871763,0.33858146877872924,0.020034595754994552,0.16532680877158729,291.0,643.0,945.0,585.0,894.0,762.0,699.0,379.0,379.0,291.0,752.0,894.0,300.0,699.0,379.0,0.8543543543543544,0.6236236236236237,0.5525525525525525,0.8498498498498499,0.6501501501501501,0.8103103103103103,0.7234734734734735,0.04815079475871763,0.33858146877872924,6,equal_weight_family_consensus_plus_family_rra,0.6747997997997998,8,121,True,eligible,False,0,2026-05-26 16:46:00,2026-05-26 17:00:00,15,5.006511224312538,0.0049751243781094,long_zero_run,high_rolling_zero_rate;long_zero_run;mismatch_cluster_state,"수동 검토 우선순위 근거: family consensus score=0.7235, persistence evidence rank=752, adaptive scan family rank=291, expected-response deficit rank=894, minute-state mismatch rank=300, top interval duration=15min, high rolling zero rate, long zero run, mismatch cluster state, interval profile 보조 근거 포함."
102_18816619,102,18816619,283,0.00026259306353989826,0.00933702723959852,0.0015262392483238812,0.030177225533691,1479.0,1479.0,305.0,17.0,1627.0,16.0,72.0,84.0,84.0,1479.0,66.0,1627.0,2.0,72.0,84.0,0.25975975975975973,0.9669669669669669,0.18568568568568566,0.998998998998999,0.963963963963964,0.9579579579579579,0.7222222222222222,0.00026259306353989826,0.00933702723959852,6,equal_weight_family_consensus_plus_family_rra,0.6822447447447447,8,120,True,eligible,False,0,2026-05-10 17:00:00,2026-05-10 18:23:00,84,17.190688649806955,0.5323383084577115,long_zero_run,high_interval_anomaly;high_rolling_chat_deficit;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7222, persistence evidence rank=66, adaptive scan family rank=1479, expected-response deficit rank=1627, minute-state mismatch rank=2, top interval duration=84min, high interval anomaly, high rolling chat deficit, long zero run, interval profile 보조 근거 포함."
165_19115530,165,19115530,284,0.09292784754907177,0.50291845949999,0.13412610769182914,0.5433059575265371,1380.0,1386.0,629.0,191.0,646.0,127.0,371.0,146.0,146.0,1380.0,587.0,646.0,208.0,371.0,146.0,0.30930930930930933,0.7062062062062062,0.6766766766766767,0.8958958958958959,0.8143143143143143,0.9269269269269269,0.7215548882215549,0.09292784754907177,0.50291845949999,6,equal_weight_family_consensus_plus_family_rra,0.694944944944945,8,38,True,eligible,False,0,2026-05-27 15:00:00,2026-05-27 15:37:00,38,9.698507361420054,0.373134328358209,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7216, persistence evidence rank=587, adaptive scan family rank=1380, expected-response deficit rank=646, minute-state mismatch rank=208, top interval duration=38min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
116_18881564,116,18881564,285,0.13019221126441127,0.6264911949277815,0.2868463961670941,0.856251499470384,695.0,215.0,1318.0,1126.0,103.0,824.0,552.0,534.0,534.0,695.0,1114.0,103.0,343.0,552.0,534.0,0.6521521521521522,0.44244244244244246,0.9484484484484484,0.8283283283283284,0.7237237237237237,0.7327327327327327,0.7213046379713047,0.13019221126441127,0.6264911949277815,6,equal_weight_family_consensus_plus_family_rra,0.6642267267267268,8,34,True,eligible,False,0,2026-05-14 00:23:00,2026-05-14 00:26:00,4,2.059466933282465,0.0049751243781094,high_chat_deficit,high_chat_deficit;high_unique_deficit;mismatch_cluster_state,"수동 검토 우선순위 근거: family consensus score=0.7213, persistence evidence rank=1114, adaptive scan family rank=695, expected-response deficit rank=103, minute-state mismatch rank=343, top interval duration=4min, high chat deficit, high unique deficit, mismatch cluster state, interval profile 보조 근거 포함."
165_19116757,165,19116757,286,0.1423361360587177,0.6625763722826555,0.03364874272329283,0.22625097379937972,199.0,694.0,664.0,438.0,1071.0,285.0,717.0,328.0,328.0,199.0,406.0,1071.0,622.0,717.0,328.0,0.9004004004004004,0.7967967967967968,0.463963963963964,0.6886886886886887,0.6411411411411412,0.8358358358358359,0.7211378044711378,0.1423361360587177,0.6625763722826555,6,equal_weight_family_consensus_plus_family_rra,0.724974974974975,8,118,True,eligible,False,0,2026-05-27 15:08:00,2026-05-27 15:41:00,34,6.366929236130567,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7211, persistence evidence rank=406, adaptive scan family rank=199, expected-response deficit rank=1071, minute-state mismatch rank=622, top interval duration=34min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
134_18977360,134,18977360,287,0.09977367390919363,0.5320733974081494,0.034580373143446703,0.22791090814344248,184.0,301.0,720.0,416.0,1041.0,615.0,653.0,230.0,230.0,184.0,581.0,1041.0,656.0,653.0,230.0,0.9079079079079079,0.7092092092092093,0.478978978978979,0.6716716716716717,0.6731731731731732,0.8848848848848849,0.720970970970971,0.09977367390919363,0.5320733974081494,6,equal_weight_family_consensus_plus_family_rra,0.7397397397397398,8,121,True,eligible,False,0,2026-05-19 17:00:00,2026-05-19 17:28:00,29,6.559383591495891,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.721, persistence evidence rank=581, adaptive scan family rank=184, expected-response deficit rank=1041, minute-state mismatch rank=656, top interval duration=29min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
137_18991395,137,18991395,288,0.12282197870158165,0.6027936701277624,0.009873132731724153,0.10163219621264502,109.0,330.0,272.0,284.0,865.0,580.0,721.0,231.0,231.0,109.0,380.0,865.0,1045.0,721.0,231.0,0.9454454454454454,0.8098098098098099,0.567067067067067,0.47697697697697694,0.6391391391391391,0.8843843843843844,0.7204704704704704,0.12282197870158165,0.6027936701277624,6,equal_weight_family_consensus_plus_family_rra,0.7877877877877877,8,122,True,eligible,False,0,2026-05-20 15:00:00,2026-05-20 16:29:00,90,8.293573369741424,0.0049751243781094,long_zero_run,high_interval_anomaly;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7205, persistence evidence rank=380, adaptive scan family rank=109, expected-response deficit rank=865, minute-state mismatch rank=1045, top interval duration=90min, high interval anomaly, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
117_18885485,117,18885485,289,0.08252992981350638,0.47335582897015815,0.026365557211446296,0.19573240799724256,868.0,873.0,833.0,427.0,978.0,539.0,349.0,406.0,406.0,868.0,563.0,978.0,189.0,349.0,406.0,0.5655655655655656,0.7182182182182182,0.5105105105105106,0.9054054054054054,0.8253253253253253,0.7967967967967968,0.7203036369703036,0.08252992981350638,0.47335582897015815,6,equal_weight_family_consensus_plus_family_rra,0.6701076076076076,8,121,True,eligible,False,0,2026-05-14 16:39:00,2026-05-14 16:59:00,21,6.4819174112024855,0.0099502487562189,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7203, persistence evidence rank=563, adaptive scan family rank=868, expected-response deficit rank=978, minute-state mismatch rank=189, top interval duration=21min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
116_18877045,116,18877045,290,0.1923226595736573,0.7984789005584066,0.10038209568079584,0.464891100749952,1402.0,1402.0,43.0,132.0,757.0,99.0,452.0,532.0,532.0,1402.0,27.0,757.0,183.0,452.0,532.0,0.29829829829829835,0.9864864864864865,0.6211211211211212,0.9084084084084084,0.7737737737737738,0.7337337337337337,0.7203036369703036,0.1923226595736573,0.7984789005584066,6,equal_weight_family_consensus_plus_family_rra,0.6985110110110111,8,121,True,eligible,False,0,2026-05-13 23:00:00,2026-05-14 01:00:00,121,11.092904972970514,0.4029850746268656,high_chat_deficit,high_chat_deficit;high_rolling_chat_deficit;high_unique_deficit,"수동 검토 우선순위 근거: family consensus score=0.7203, persistence evidence rank=27, adaptive scan family rank=1402, expected-response deficit rank=757, minute-state mismatch rank=183, top interval duration=121min, high chat deficit, high rolling chat deficit, high unique deficit, interval profile 보조 근거 포함."
139_18998152,139,18998152,291,0.10493005417666634,0.5499877117868838,0.2632092242341209,0.8120814643351437,403.0,368.0,1167.0,736.0,1482.0,597.0,145.0,260.0,260.0,403.0,863.0,1482.0,211.0,145.0,260.0,0.7982982982982982,0.5680680680680681,0.2582582582582582,0.8943943943943944,0.9274274274274275,0.8698698698698699,0.7193860527193859,0.10493005417666634,0.5499877117868838,6,equal_weight_family_consensus_plus_family_rra,0.6773023023023024,8,121,True,eligible,False,0,2026-05-20 20:00:00,2026-05-20 20:06:00,7,3.862121850657569,0.0049751243781094,high_rolling_chat_deficit,high_interval_anomaly;high_rolling_chat_deficit;high_rolling_zero_rate,"수동 검토 우선순위 근거: family consensus score=0.7194, persistence evidence rank=863, adaptive scan family rank=403, expected-response deficit rank=1482, minute-state mismatch rank=211, top interval duration=7min, high interval anomaly, high rolling chat deficit, high rolling zero rate, interval profile 보조 근거 포함."
145_19028476,145,19028476,292,0.09602491804258627,0.5168780628869131,0.032265141943780336,0.21916152538003175,98.0,449.0,314.0,261.0,862.0,224.0,1003.0,672.0,672.0,98.0,382.0,862.0,350.0,1003.0,672.0,0.950950950950951,0.8088088088088088,0.5685685685685686,0.8248248248248249,0.49799799799799804,0.6636636636636637,0.7191358024691358,0.09602491804258627,0.5168780628869131,6,equal_weight_family_consensus_plus_family_rra,0.7570695695695695,8,86,True,eligible,False,0,2026-05-22 15:00:00,2026-05-22 16:22:00,83,8.573890933449755,0.0049751243781094,long_zero_run,high_rolling_chat_deficit;high_rolling_zero_rate;long_zero_run,"수동 검토 우선순위 근거: family consensus score=0.7191, persistence evidence rank=382, adaptive scan family rank=98, expected-response deficit rank=862, minute-state mismatch rank=350, top interval duration=83min, high rolling chat deficit, high rolling zero rate, long zero run, interval profile 보조 근거 포함."
